Model; Launch; Code name; Fab (nm); Transistors (million); Die size (mm2); Bus interface; SM count; Core config1; Clock rate; Clock rate; Clock rate; Clock rate; Clock rate; Fillrate; Fillrate; Memory configuration; Memory configuration; Memory configuration; Memory configuration; Supported API version; Supported API version; Supported API version; Supported API version; Processing power (GFLOPS)10; Processing power (GFLOPS)10; TDP (Watts); Release Price (USD)
Model; Launch; Code name; Fab (nm); Transistors (million); Die size (mm2); Bus interface; SM count; Core config1; Core (MHz); Average Boost (MHz); Max Boost (MHz); Shader (MHz); Memory (MHz); Pixel (GP/s); Texture (GT/s); Size (MB); Bandwidth (GB/s); DRAM type; Bus width (bit); Vulkan; Direct3D; OpenGL; OpenCL; Single precision; Double precision; TDP (Watts); Release Price (USD)
GeForce 6052; April 3, 2012; GF119; TSMC 40 nm; 292; 79; PCIe 2.0 ×16; 1; 48:8:4; 523; N/A; N/A; 1046; 898 (1796); 1.05; 4.2; 512 1024; 14.4; DDR3; 64; n/a[ 29]; 12; 4.6; 1.2; 100.4; Unknown; 25; OEM
GeForce GT 6103; May 15, 2012; GF119-300-A1; TSMC 40 nm; 292; 79; PCIe 2.0 ×16, PCIe ×1, PCI; 1; 48:8:4; N/A; N/A; 1000 1800; 6.5; 512 1024 2048; 8 14.4; 155.5; Unknown; 29; DDR3; 64; n/a[ 29]; 12; 4.6; 1.2; Retail; 
GeForce GT 6204; April 3, 2012; GF119; TSMC 40 nm; 292; 79; 810; 1; 48:8:4; 1620; N/A; 1.62; N/A; 898 (1796); 6.5; 512 1024; 14.4; 155.5; DDR3; 64; n/a[ 29]; 12; 4.6; 1.2; Unknown; 30; OEM; 
GeForce GT 6204; May 15, 2012; GF108-100-KB-A1; TSMC 40 nm; PCIe 2.0 ×16; 585; 116; 2; 96:16:4; 700; N/A; N/A; 1400; 1000–1800; 2.8; 11.2; 1024 2048; 8–14.4; DDR3; 64; n/a[ 29]; 12; 4.6; 1.2; 268.8; Unknown; 49; Retail
GeForce GT 625; February 19, 2013; GF119; TSMC 40 nm; PCIe 2.0 ×16; 292; 79; 48:8:4; 810; N/A; N/A; 1620; 898 (1796); 3.24; 6.5; 512 1024; 14.4; 155.5; DDR3; 64; n/a[ 29]; 12; 4.6; 1.2; Unknown; 30; 
GeForce GT 630; April 24, 2012; GK107; TSMC 28 nm; 1300; 1; 118; PCIe 3.0 ×16; 192:16:16; 875; N/A; N/A; 875; 891 (1782); 14; 14; 1024 2048; 28.5; DDR3; 1.0[ 29]; OEM; 12; 4.6; 1.2; 336; 14; 50; 
GeForce GT 630; May 15, 2012; GF108-400-A1; TSMC 40  nm; 585; 116; PCIe 2.0 ×16; 2; 96:16:4; 700; N/A; N/A; 1620; 1600–1800; 2.8; 11.2; 1024 2048 4096; 128; DDR3; 25.6–28.8; 311; 12; 4.6; 1.2; Unknown; 49; 
GeForce GT 630; May 15, 2012; GF108; TSMC 40  nm; 585; 116; PCIe 2.0 ×16; 2; 96:16:4; 810; N/A; N/A; 1620; 800 (3200); 3.2; 13; 1024; 128; 51.2; n/a[ 29]; GDDR5; 12; 4.6; 1.2; Retail; 311; Unknown; 65
GeForce GT 630; May 29, 2013; GK208-301-A1; 1020; 79; PCIe 2.0 ×8; 1; 384:16:8; 902; N/A; N/A; 902; 900 (1800); 7.22; 14.44; 1024 2048; 14.4; DDR3; 64; 1.0[ 29]; 692.7; 12; 4.6; 1.2; Unknown; 25; ; 
GeForce GT 635; February 19, 2013; TSMC 28  nm; 1020; 79; GK208; 1; PCIe 3.0 ×8; 384:16:8; 967; N/A; N/A; 967; 1001 (2002); 7.74; 1024 2048; 15.5; DDR3; 64; 1.0[ 29]; 16; 12; 4.6; 1.2; 742.7; Unknown; 35; 
GeForce GT 6408; April 24, 2012; GF116; TSMC 40  nm; 1170; 238; PCIe 2.0 ×16; 3; 144:24:24; 720; N/A; N/A; 1440; 891 (1782); 17.3; 17.3; OEM; DDR3; 1536 3072; 42.8; 192; 12; 4.6; 1.2; n/a[ 29]; 414.7; Unknown; 75
GeForce GT 6408; April 24, 2012; TSMC 28  nm; 1300; 118; PCIe 3.0 ×16; 2; 384:32:16; 797; N/A; N/A; 797; 891 (1782); 12.8; 25.5; 1024 2048; OEM; DDR3; 28.5; 1.0[ 29]; 612.1; 12; 4.6; 1.2; 25.50; 50; 
GeForce GT 6408; GK107; TSMC 28  nm; 1300; 118; PCIe 3.0 ×16; 2; 384:32:16; June 5, 2012; 900; N/A; N/A; 900; 891 (1782); 14.4; 28.8; 2048 4096; DDR3; 128; 1.0[ 29]; 28.5; 12; 4.6; 1.2; 691.2; 28.8; 65; $100
GeForce GT 6408; GK107; TSMC 28  nm; 1300; 118; PCIe 3.0 ×16; 2; 384:32:16; April 24, 2012; 950; N/A; N/A; 950; 1250 (5000); 15.2; 30.4; 1024 2048; 80; 128; 1.0[ 29]; 729.6; 12; 4.6; 1.2; 30.40; 75; OEM; 
GeForce GT 6408; May 29, 2013; GK208-400-A1; TSMC 28  nm; 1020; 79; 2; PCIe 2.0 ×8; 384:16:8; 1046; GDDR5; N/A; N/A; 1046; 1252 (5008); 8.37; 16.7; 40.1; 64; 1.0[ 29]; 803.3; 12; 4.6; 1.2; Unknown; 49; ; 
GeForce GT 6459; April 24, 2012; GF114-400-A1; TSMC 40  nm; 1950; 332; PCIe 2.0 ×16; 6; 288:48:24; 776; GDDR5; N/A; N/A; 1552; 1024; 1914; 18.6; 37.3; 91.9; 192; n/a[ 29]; 12; 4.6; 1.2; 894; Unknown; 140; 
GeForce GTX 645; April 22, 2013; GK106; TSMC 28  nm; 2540; 221; PCIe 3.0 ×16; 3; 576:48:16; 823.5; GDDR5; 888.5; N/A; 823; 1024; 1000 (4000); 14.16; 39.5; 64; 948.1; 39.53; 12; 4.6; 1.2; 
GeForce GTX 650; September 13, 2012; GK107-450-A2; TSMC 28  nm; 1300; 118; PCIe 3.0 ×16; 2; 384:32:16; 1058; GDDR5; N/A; N/A; 1058; 1250 (5000); 16.9; 33.8; 128; 1.0[ 29]; 80; 812.54; 12; 4.6; 1.2; 33.86; $110; 
GeForce GTX 650 Ti; October 9, 2012; GK106-220-A1; TSMC 28  nm; 2540; 221; PCIe 3.0 ×16; 4; 768:64:16; 928; GDDR5; N/A; N/A; 928; 1024 2048; 1350 (5400); 14.8; 128; 1.0[ 29]; 59.4; 86.4; 12; 4.6; 1.2; 1425.41; 59.39; 110; $150 (130)
GeForce GTX 650 Ti Boost; March 26, 2013; GK106-240-A1; TSMC 28  nm; 2540; 221; PCIe 3.0 ×16; 4; 768:64:24; N/A; GDDR5; 1502 (6008); 23.5; 62.7; 1024 2048; 144.2; 192; 1505.28; 1.0[ 29]; 62.72; 134; 12; 4.6; 1.2; $170 (150); 
GeForce GTX 660; September 13, 2012; GK106-400-A1; TSMC 28  nm; 2540; 221; PCIe 3.0 ×16; 5; 980; 960:80:24; GDDR5; 1084; 1502 (6008); 23.5; 78.4; 2048 3072; 96.1+48.1 144.2; 128+64 192; 1.0[ 29]; 1881.6; 78.40; 12; 4.6; 1.2; 140; $230 (180); 
GeForce GTX 660; August 22, 2012; GK104-200-KD-A2; TSMC 28  nm; 294; 6; PCIe 3.0 ×16; 1152:96:24 1152:96:32; 823.5; 888.5; GDDR5; 899; 823; 1450 (5800); 19.8; 79; 1536 2048 3072; 134; 1.0[ 29]; 192 256; 2108.6; 12; 4.6; 1.2; 79.06; 130; OEM; 
GeForce GTX 660 Ti; August 16, 2012; 3540; TSMC 28  nm; 294; GK104-300-KD-A2; PCIe 3.0 ×16; 1344:112:24; 980; 1058; GDDR5; 915; 1502 (6008); 22.0; 102.5; 2048; 96.1+48.1 144.2; 128+64 192; 1.0[ 29]; 2459.52; 102.48; 12; 4.6; 1.2; 150; $300; 
GeForce GTX 670; May 10, 2012; 3540; TSMC 28  nm; 294; GK104-325-A2; PCIe 3.0 ×16; 915; 980; 1344:112:32; GDDR5; 915; 1084; 1502 (6008); 29.3; 102.5; 192.256; 2459.52; 1.0[ 29]; 102.48; 170; 12; 4.6; 1.2; $400; 
GeForce GTX 680; March 22, 2012; 3540; TSMC 28  nm; 294; GK104-400-A2; PCIe 3.0 ×16; 8; 1536:128:32; 2048 4096; GDDR5; 256; 1006[ 41]; 1058; 1110; 1006; 1502 (6008); 32.2; 1.0[ 29]; 128.8; 192.256; 12; 4.6; 1.2; 3090.43; 128.77; 195; $500
GeForce GTX 690; April 29, 2012; 2× GK104-355-A2; TSMC 28  nm; 2× 3540; 2× 294; PCIe 3.0 ×16; 2× 8; 2× 1536:128:32; 915; GDDR5; 1019; 1058; 915; 1502 (6008); 2× 29.28; 2× 117.12; 2× 2048; 1.0[ 29]; 2× 192.256; 2× 256; 12; 4.6; 1.2; 2× 2810.88; 2× 117.12; 300; $1000
Model; Launch; Code name; Fab (nm); Transistors (million); Die size (mm2); Bus interface; SM count; Core config1; Clock rate; Clock rate; Clock rate; Clock rate; Clock rate; Fillrate; Fillrate; Memory configuration; Memory configuration; Memory configuration; Memory configuration; Supported API version; Supported API version; Supported API version; Supported API version; Processing power (GFLOPS)10; Processing power (GFLOPS)10; TDP (Watts); Release Price (USD)
Model; Launch; Code name; Fab (nm); Transistors (million); Die size (mm2); Bus interface; SM count; Core config1; Core (MHz); Average Boost (MHz); Max Boost (MHz); Shader (MHz); Memory (MHz); Pixel (GP/s); Texture (GT/s); Size (MB); Bandwidth (GB/s); DRAM type; Bus width (bit); Vulkan; Direct3D; OpenGL; OpenCL; Single precision; Double precision; TDP (Watts); Release Price (USD)
